date,temp_mean,temp_max,temp_min,humidity,rainfall,District,year,month,Season
2024-08-25,29.6,34.0,26.1,58,0.0,Tiruvannamalai,2024,8,Kharif
2024-08-26,29.5,33.8,25.6,58,0.2,Tiruvannamalai,2024,8,Kharif
2024-08-27,29.3,33.4,25.5,60,10.0,Tiruvannamalai,2024,8,Kharif
2024-08-28,28.3,31.3,26.1,64,0.4,Tiruvannamalai,2024,8,Kharif
2024-08-29,27.6,34.7,24.8,73,29.6,Tiruvannamalai,2024,8,Kharif
2024-08-30,27.4,32.7,23.3,72,4.3,Tiruvannamalai,2024,8,Kharif
2024-08-31,28.9,33.8,25.1,63,0.0,Tiruvannamalai,2024,8,Kharif
2024-09-01,28.4,33.8,25.7,66,8.2,Tiruvannamalai,2024,9,Kharif
2024-09-02,29.5,35.3,26.0,64,0.0,Tiruvannamalai,2024,9,Kharif
2024-09-03,29.6,35.1,26.2,62,0.9,Tiruvannamalai,2024,9,Kharif
2024-09-04,29.6,34.4,26.5,59,0.0,Tiruvannamalai,2024,9,Kharif
2024-09-05,31.1,36.2,26.8,53,0.5,Tiruvannamalai,2024,9,Kharif
2024-09-06,30.1,35.5,27.0,58,0.2,Tiruvannamalai,2024,9,Kharif
2024-09-07,29.6,35.8,26.9,61,6.6,Tiruvannamalai,2024,9,Kharif
2024-09-08,29.5,36.6,26.6,61,1.3,Tiruvannamalai,2024,9,Kharif
2024-09-09,30.0,35.3,27.1,59,0.3,Tiruvannamalai,2024,9,Kharif
2024-09-10,31.2,36.1,27.1,52,0.0,Tiruvannamalai,2024,9,Kharif
2024-09-11,30.1,35.5,26.8,59,2.1,Tiruvannamalai,2024,9,Kharif
2024-09-12,31.3,36.9,26.5,51,0.2,Tiruvannamalai,2024,9,Kharif
2024-09-13,31.4,37.2,26.5,49,0.0,Tiruvannamalai,2024,9,Kharif
2024-09-14,31.1,37.2,26.5,53,0.4,Tiruvannamalai,2024,9,Kharif
2024-09-15,31.4,37.5,27.2,49,2.0,Tiruvannamalai,2024,9,Kharif
2024-09-16,31.8,38.2,26.8,46,0.0,Tiruvannamalai,2024,9,Kharif
2024-09-17,31.9,37.7,27.0,48,0.2,Tiruvannamalai,2024,9,Kharif
2024-09-18,31.4,37.8,26.8,45,0.2,Tiruvannamalai,2024,9,Kharif
2024-09-19,30.8,37.0,24.7,52,0.0,Tiruvannamalai,2024,9,Kharif
2024-09-20,31.0,36.9,25.5,51,0.0,Tiruvannamalai,2024,9,Kharif
2024-09-21,29.3,34.8,26.2,60,0.5,Tiruvannamalai,2024,9,Kharif
2024-09-22,28.7,34.5,25.4,65,1.1,Tiruvannamalai,2024,9,Kharif
2024-09-23,28.6,35.6,25.0,71,7.8,Tiruvannamalai,2024,9,Kharif
2024-09-24,28.7,35.2,25.2,69,1.2,Tiruvannamalai,2024,9,Kharif
2024-09-25,29.3,35.7,25.9,65,3.8,Tiruvannamalai,2024,9,Kharif
2024-09-26,29.3,34.9,25.2,67,0.7,Tiruvannamalai,2024,9,Kharif
2024-09-27,28.5,34.4,24.6,72,9.3,Tiruvannamalai,2024,9,Kharif
2024-09-28,27.4,32.7,23.5,81,8.4,Tiruvannamalai,2024,9,Kharif
2024-09-29,27.1,31.8,23.5,81,1.0,Tiruvannamalai,2024,9,Kharif
2024-09-30,27.4,31.4,23.6,80,0.8,Tiruvannamalai,2024,9,Kharif
2024-10-01,28.1,33.3,24.1,74,0.0,Tiruvannamalai,2024,10,Rabi
2024-10-02,29.1,34.8,24.4,69,0.2,Tiruvannamalai,2024,10,Rabi
2024-10-03,29.3,35.8,26.0,66,3.6,Tiruvannamalai,2024,10,Rabi
2024-10-04,28.3,34.2,24.9,74,9.8,Tiruvannamalai,2024,10,Rabi
2024-10-05,27.1,30.8,24.0,79,3.5,Tiruvannamalai,2024,10,Rabi
2024-10-06,27.9,32.2,25.0,74,0.0,Tiruvannamalai,2024,10,Rabi
2024-10-07,26.5,31.5,23.8,84,13.6,Tiruvannamalai,2024,10,Rabi
2024-10-08,26.1,31.0,23.6,85,10.3,Tiruvannamalai,2024,10,Rabi
2024-10-09,26.5,31.5,23.5,84,6.6,Tiruvannamalai,2024,10,Rabi
2024-10-10,25.6,29.5,23.4,88,8.1,Tiruvannamalai,2024,10,Rabi
2024-10-11,25.9,30.6,23.9,88,15.1,Tiruvannamalai,2024,10,Rabi
2024-10-12,25.9,31.0,23.5,86,15.1,Tiruvannamalai,2024,10,Rabi
2024-10-13,25.6,29.6,23.5,87,8.7,Tiruvannamalai,2024,10,Rabi
2024-10-14,23.9,24.5,23.1,95,136.7,Tiruvannamalai,2024,10,Rabi
2024-10-15,24.6,29.4,23.0,91,124.4,Tiruvannamalai,2024,10,Rabi
2024-10-16,26.1,30.1,23.1,83,2.2,Tiruvannamalai,2024,10,Rabi
2024-10-17,27.1,31.8,23.5,77,0.1,Tiruvannamalai,2024,10,Rabi
2024-10-18,25.9,30.9,23.2,89,7.2,Tiruvannamalai,2024,10,Rabi
2024-10-19,24.9,29.3,23.0,91,20.8,Tiruvannamalai,2024,10,Rabi
2024-10-20,25.7,30.3,22.6,86,9.5,Tiruvannamalai,2024,10,Rabi
2024-10-21,25.7,30.3,22.9,88,10.5,Tiruvannamalai,2024,10,Rabi
2024-10-22,25.9,31.0,22.9,85,14.4,Tiruvannamalai,2024,10,Rabi
2024-10-23,26.8,31.6,22.3,80,0.0,Tiruvannamalai,2024,10,Rabi
2024-10-24,26.2,31.4,23.5,80,0.3,Tiruvannamalai,2024,10,Rabi
2024-10-25,26.8,31.8,22.7,75,0.1,Tiruvannamalai,2024,10,Rabi
2024-10-26,27.1,32.2,23.1,69,0.0,Tiruvannamalai,2024,10,Rabi
2024-10-27,27.4,32.8,22.9,65,0.0,Tiruvannamalai,2024,10,Rabi
2024-10-28,27.2,32.2,22.4,71,0.3,Tiruvannamalai,2024,10,Rabi
2024-10-29,27.8,32.8,23.5,73,0.1,Tiruvannamalai,2024,10,Rabi
2024-10-30,26.7,32.4,23.7,83,1.7,Tiruvannamalai,2024,10,Rabi
2024-10-31,26.5,31.5,22.9,84,2.5,Tiruvannamalai,2024,10,Rabi
2024-11-01,25.8,29.6,23.0,85,9.9,Tiruvannamalai,2024,11,Rabi
2024-11-02,24.9,28.9,22.0,88,13.2,Tiruvannamalai,2024,11,Rabi
2024-11-03,25.1,29.9,21.5,85,5.7,Tiruvannamalai,2024,11,Rabi
2024-11-04,25.5,29.5,22.2,85,2.7,Tiruvannamalai,2024,11,Rabi
2024-11-05,25.6,30.2,21.6,76,0.1,Tiruvannamalai,2024,11,Rabi
2024-11-06,25.0,31.0,20.9,80,10.4,Tiruvannamalai,2024,11,Rabi
2024-11-07,25.9,29.5,22.8,82,2.1,Tiruvannamalai,2024,11,Rabi
2024-11-08,26.7,31.5,22.7,76,0.1,Tiruvannamalai,2024,11,Rabi
2024-11-09,25.9,30.4,22.1,77,0.6,Tiruvannamalai,2024,11,Rabi
2024-11-10,25.9,31.1,21.2,72,0.1,Tiruvannamalai,2024,11,Rabi
2024-11-11,26.5,32.0,21.5,69,0.0,Tiruvannamalai,2024,11,Rabi
2024-11-12,25.9,29.5,23.2,78,3.3,Tiruvannamalai,2024,11,Rabi
2024-11-13,23.8,25.2,22.6,96,23.5,Tiruvannamalai,2024,11,Rabi
2024-11-14,24.4,27.9,22.8,92,15.4,Tiruvannamalai,2024,11,Rabi
2024-11-15,24.8,28.1,22.7,91,8.4,Tiruvannamalai,2024,11,Rabi
2024-11-16,24.2,26.9,22.9,94,20.6,Tiruvannamalai,2024,11,Rabi
2024-11-17,26.0,30.5,23.0,81,0.3,Tiruvannamalai,2024,11,Rabi
2024-11-18,25.9,30.0,22.4,77,0.6,Tiruvannamalai,2024,11,Rabi
2024-11-19,25.7,29.9,22.1,75,0.1,Tiruvannamalai,2024,11,Rabi
2024-11-20,25.5,29.4,21.7,74,0.0,Tiruvannamalai,2024,11,Rabi
2024-11-21,25.5,30.2,22.0,71,0.0,Tiruvannamalai,2024,11,Rabi
2024-11-22,25.3,30.4,20.9,69,0.0,Tiruvannamalai,2024,11,Rabi
2024-11-23,25.5,29.9,21.4,76,1.2,Tiruvannamalai,2024,11,Rabi
2024-11-24,26.1,30.8,22.5,76,0.0,Tiruvannamalai,2024,11,Rabi
2024-11-25,26.1,31.5,22.4,72,0.0,Tiruvannamalai,2024,11,Rabi
2024-11-26,23.9,27.2,22.8,86,13.3,Tiruvannamalai,2024,11,Rabi
2024-11-27,24.9,27.5,22.6,75,0.8,Tiruvannamalai,2024,11,Rabi
2024-11-28,25.6,29.2,22.8,60,0.1,Tiruvannamalai,2024,11,Rabi
2024-11-29,25.6,29.0,22.0,67,0.6,Tiruvannamalai,2024,11,Rabi
2024-11-30,23.7,24.7,23.0,89,91.2,Tiruvannamalai,2024,11,Rabi
2024-12-01,23.6,24.2,23.0,94,107.4,Tiruvannamalai,2024,12,Rabi
2024-12-02,24.7,29.0,22.9,91,31.5,Tiruvannamalai,2024,12,Rabi
2024-12-03,25.5,30.6,22.4,89,3.4,Tiruvannamalai,2024,12,Rabi
2024-12-04,25.6,29.1,23.1,86,3.5,Tiruvannamalai,2024,12,Rabi
2024-12-05,25.4,29.0,22.5,86,1.5,Tiruvannamalai,2024,12,Rabi
2024-12-06,25.3,30.1,21.3,85,0.4,Tiruvannamalai,2024,12,Rabi
2024-12-07,25.6,30.0,22.6,83,0.4,Tiruvannamalai,2024,12,Rabi
2024-12-08,25.2,29.9,21.3,81,0.1,Tiruvannamalai,2024,12,Rabi
2024-12-09,25.4,29.5,21.0,81,0.2,Tiruvannamalai,2024,12,Rabi
2024-12-10,25.9,30.0,22.8,77,0.0,Tiruvannamalai,2024,12,Rabi
2024-12-11,24.5,26.4,23.0,83,4.0,Tiruvannamalai,2024,12,Rabi
2024-12-12,23.4,26.3,22.2,96,28.9,Tiruvannamalai,2024,12,Rabi
2024-12-13,24.4,28.0,22.5,87,3.1,Tiruvannamalai,2024,12,Rabi
2024-12-14,24.9,28.8,21.8,74,0.0,Tiruvannamalai,2024,12,Rabi
2024-12-15,23.7,27.9,20.5,72,0.0,Tiruvannamalai,2024,12,Rabi
2024-12-16,23.3,27.5,18.6,73,0.0,Tiruvannamalai,2024,12,Rabi
2024-12-17,24.4,29.4,19.8,73,0.0,Tiruvannamalai,2024,12,Rabi
2024-12-18,24.9,28.0,21.8,82,2.0,Tiruvannamalai,2024,12,Rabi
2024-12-19,26.0,30.1,22.5,81,1.0,Tiruvannamalai,2024,12,Rabi
2024-12-20,26.3,31.0,23.1,82,2.2,Tiruvannamalai,2024,12,Rabi
2024-12-21,26.3,31.0,22.1,81,0.3,Tiruvannamalai,2024,12,Rabi
2024-12-22,25.5,29.5,22.4,81,0.4,Tiruvannamalai,2024,12,Rabi
2024-12-23,25.2,30.1,20.5,75,0.0,Tiruvannamalai,2024,12,Rabi
2024-12-24,25.5,30.5,21.9,71,0.0,Tiruvannamalai,2024,12,Rabi
2024-12-25,24.9,29.7,20.6,79,1.1,Tiruvannamalai,2024,12,Rabi
2024-12-26,24.8,27.8,22.7,88,6.0,Tiruvannamalai,2024,12,Rabi
2024-12-27,23.9,27.0,21.9,89,13.5,Tiruvannamalai,2024,12,Rabi
2024-12-28,24.9,29.1,21.6,81,0.2,Tiruvannamalai,2024,12,Rabi
2024-12-29,25.1,29.5,21.8,78,0.1,Tiruvannamalai,2024,12,Rabi
2024-12-30,25.2,28.7,23.2,81,1.4,Tiruvannamalai,2024,12,Rabi
2024-12-31,25.2,29.6,22.0,76,0.0,Tiruvannamalai,2024,12,Rabi
2025-01-01,24.5,29.3,21.2,74,0.0,Tiruvannamalai,2025,1,Rabi
2025-01-02,24.1,28.5,20.5,75,0.0,Tiruvannamalai,2025,1,Rabi
2025-01-03,23.7,28.5,20.0,71,0.0,Tiruvannamalai,2025,1,Rabi
2025-01-04,24.0,28.5,19.6,67,0.0,Tiruvannamalai,2025,1,Rabi
2025-01-05,24.4,29.0,20.0,66,0.0,Tiruvannamalai,2025,1,Rabi
2025-01-06,23.7,28.9,18.7,70,0.0,Tiruvannamalai,2025,1,Rabi
2025-01-07,24.9,30.0,21.1,71,0.0,Tiruvannamalai,2025,1,Rabi
2025-01-08,24.5,30.0,19.7,64,0.0,Tiruvannamalai,2025,1,Rabi
2025-01-09,24.2,29.5,19.1,64,0.0,Tiruvannamalai,2025,1,Rabi
2025-01-10,23.9,29.0,20.7,75,1.6,Tiruvannamalai,2025,1,Rabi
2025-01-11,25.0,29.8,21.1,73,0.0,Tiruvannamalai,2025,1,Rabi
2025-01-12,24.3,28.1,20.8,74,0.0,Tiruvannamalai,2025,1,Rabi
2025-01-13,24.5,28.9,22.4,84,10.1,Tiruvannamalai,2025,1,Rabi
2025-01-14,25.1,29.5,21.5,78,0.4,Tiruvannamalai,2025,1,Rabi
2025-01-15,25.4,29.8,22.0,70,0.0,Tiruvannamalai,2025,1,Rabi
2025-01-16,25.0,30.1,20.8,71,0.2,Tiruvannamalai,2025,1,Rabi
2025-01-17,24.6,30.1,19.9,69,0.0,Tiruvannamalai,2025,1,Rabi
2025-01-18,24.6,28.5,20.0,69,0.1,Tiruvannamalai,2025,1,Rabi
2025-01-19,24.0,27.4,21.4,84,9.0,Tiruvannamalai,2025,1,Rabi
2025-01-20,24.9,30.2,20.5,71,0.0,Tiruvannamalai,2025,1,Rabi
2025-01-21,24.1,29.6,18.8,69,0.0,Tiruvannamalai,2025,1,Rabi
2025-01-22,24.9,30.5,20.2,70,0.0,Tiruvannamalai,2025,1,Rabi
2025-01-23,25.2,31.6,20.0,70,0.0,Tiruvannamalai,2025,1,Rabi
2025-01-24,24.5,30.4,20.0,68,0.0,Tiruvannamalai,2025,1,Rabi
2025-01-25,24.8,31.5,19.0,68,0.0,Tiruvannamalai,2025,1,Rabi
2025-01-26,24.2,31.7,18.0,70,0.0,Tiruvannamalai,2025,1,Rabi
2025-01-27,24.5,31.2,17.9,68,0.0,Tiruvannamalai,2025,1,Rabi
2025-01-28,24.9,31.2,18.6,68,0.1,Tiruvannamalai,2025,1,Rabi
2025-01-29,25.7,31.9,20.4,65,0.0,Tiruvannamalai,2025,1,Rabi
2025-01-30,26.2,32.8,21.0,69,0.0,Tiruvannamalai,2025,1,Rabi
2025-01-31,27.2,33.3,23.5,74,0.8,Tiruvannamalai,2025,1,Rabi
2025-02-01,27.1,33.3,23.0,73,0.4,Tiruvannamalai,2025,2,Rabi
2025-02-02,27.0,34.2,22.0,70,0.1,Tiruvannamalai,2025,2,Rabi
2025-02-03,26.0,33.0,20.9,67,0.0,Tiruvannamalai,2025,2,Rabi
2025-02-04,25.8,34.2,18.0,60,0.0,Tiruvannamalai,2025,2,Rabi
2025-02-05,26.0,33.7,19.7,58,0.0,Tiruvannamalai,2025,2,Rabi
2025-02-06,25.4,33.0,19.0,65,0.0,Tiruvannamalai,2025,2,Rabi
2025-02-07,25.2,33.3,18.0,64,0.0,Tiruvannamalai,2025,2,Rabi
2025-02-08,25.4,32.8,18.3,65,0.0,Tiruvannamalai,2025,2,Rabi
2025-02-09,26.0,32.5,19.2,65,0.0,Tiruvannamalai,2025,2,Rabi
2025-02-10,26.0,32.2,20.4,67,0.1,Tiruvannamalai,2025,2,Rabi
2025-02-11,25.4,32.3,19.1,65,0.0,Tiruvannamalai,2025,2,Rabi
2025-02-12,26.6,34.8,19.7,64,0.0,Tiruvannamalai,2025,2,Rabi
2025-02-13,26.3,35.5,19.1,59,0.0,Tiruvannamalai,2025,2,Rabi
2025-02-14,26.2,35.5,17.8,55,0.0,Tiruvannamalai,2025,2,Rabi
2025-02-15,26.4,35.2,18.0,58,0.0,Tiruvannamalai,2025,2,Rabi
2025-02-16,27.1,35.1,21.5,59,0.0,Tiruvannamalai,2025,2,Rabi
2025-02-17,27.1,34.5,21.6,65,0.0,Tiruvannamalai,2025,2,Rabi
2025-02-18,26.7,34.3,20.2,64,0.0,Tiruvannamalai,2025,2,Rabi
2025-02-19,26.9,35.3,19.3,62,0.0,Tiruvannamalai,2025,2,Rabi
2025-02-20,26.9,34.8,20.2,65,0.0,Tiruvannamalai,2025,2,Rabi
2025-02-21,27.2,34.8,21.0,66,0.0,Tiruvannamalai,2025,2,Rabi
2025-02-22,27.8,35.0,23.0,62,0.0,Tiruvannamalai,2025,2,Rabi
2025-02-23,27.8,35.4,22.2,60,0.0,Tiruvannamalai,2025,2,Rabi
2025-02-24,27.5,34.8,21.6,61,0.0,Tiruvannamalai,2025,2,Rabi
2025-02-25,27.9,35.2,22.6,59,0.0,Tiruvannamalai,2025,2,Rabi
2025-02-26,28.0,35.0,22.6,60,0.0,Tiruvannamalai,2025,2,Rabi
2025-02-27,27.6,34.5,22.0,63,0.0,Tiruvannamalai,2025,2,Rabi
2025-02-28,27.6,33.7,22.6,68,0.3,Tiruvannamalai,2025,2,Rabi
2025-03-01,27.3,33.0,22.5,72,3.8,Tiruvannamalai,2025,3,Summer
2025-03-02,28.2,34.5,23.6,69,0.6,Tiruvannamalai,2025,3,Summer
2025-03-03,29.1,36.4,24.1,63,0.0,Tiruvannamalai,2025,3,Summer
2025-03-04,28.7,36.7,22.1,60,0.0,Tiruvannamalai,2025,3,Summer
2025-03-05,28.9,37.5,22.1,58,0.0,Tiruvannamalai,2025,3,Summer
2025-03-06,29.5,38.2,21.9,53,0.0,Tiruvannamalai,2025,3,Summer
2025-03-07,28.8,37.4,21.5,49,0.0,Tiruvannamalai,2025,3,Summer
2025-03-08,28.2,36.5,21.2,53,0.0,Tiruvannamalai,2025,3,Summer
2025-03-09,27.3,35.0,21.1,62,0.0,Tiruvannamalai,2025,3,Summer
2025-03-10,28.0,35.2,21.6,61,0.0,Tiruvannamalai,2025,3,Summer
2025-03-11,25.6,30.1,23.2,80,7.2,Tiruvannamalai,2025,3,Summer
2025-03-12,26.0,30.6,23.0,83,5.1,Tiruvannamalai,2025,3,Summer
2025-03-13,27.9,35.0,22.4,71,0.0,Tiruvannamalai,2025,3,Summer
2025-03-14,27.6,35.3,20.9,68,0.0,Tiruvannamalai,2025,3,Summer
2025-03-15,27.8,34.5,22.8,66,0.1,Tiruvannamalai,2025,3,Summer
2025-03-16,28.2,34.2,23.1,70,0.0,Tiruvannamalai,2025,3,Summer
2025-03-17,29.4,35.7,24.0,68,0.0,Tiruvannamalai,2025,3,Summer
2025-03-18,29.3,35.7,24.6,68,0.0,Tiruvannamalai,2025,3,Summer
2025-03-19,28.9,34.9,24.1,70,0.2,Tiruvannamalai,2025,3,Summer
2025-03-20,29.3,35.9,24.9,66,1.1,Tiruvannamalai,2025,3,Summer
2025-03-21,28.7,35.0,24.2,70,0.7,Tiruvannamalai,2025,3,Summer
2025-03-22,28.8,35.0,24.6,72,6.2,Tiruvannamalai,2025,3,Summer
2025-03-23,28.7,34.0,24.5,70,1.9,Tiruvannamalai,2025,3,Summer
2025-03-24,29.3,35.5,24.7,67,1.0,Tiruvannamalai,2025,3,Summer
2025-03-25,29.3,36.2,24.5,63,0.0,Tiruvannamalai,2025,3,Summer
2025-03-26,28.8,36.4,23.0,63,0.0,Tiruvannamalai,2025,3,Summer
2025-03-27,29.8,38.5,22.5,59,0.0,Tiruvannamalai,2025,3,Summer
2025-03-28,30.5,38.0,23.0,55,0.0,Tiruvannamalai,2025,3,Summer
2025-03-29,30.0,38.2,22.3,48,0.0,Tiruvannamalai,2025,3,Summer
2025-03-30,28.7,36.8,21.5,46,0.0,Tiruvannamalai,2025,3,Summer
2025-03-31,28.2,35.2,22.5,67,0.0,Tiruvannamalai,2025,3,Summer
2025-04-01,28.5,34.3,22.8,62,0.0,Tiruvannamalai,2025,4,Summer
2025-04-02,29.0,35.4,24.1,65,2.1,Tiruvannamalai,2025,4,Summer
2025-04-03,27.4,33.7,23.6,76,1.3,Tiruvannamalai,2025,4,Summer
2025-04-04,27.9,34.2,24.0,74,6.3,Tiruvannamalai,2025,4,Summer
2025-04-05,28.3,34.6,23.0,71,1.7,Tiruvannamalai,2025,4,Summer
2025-04-06,29.7,36.5,24.5,67,0.6,Tiruvannamalai,2025,4,Summer
2025-04-07,30.1,36.5,24.9,65,0.2,Tiruvannamalai,2025,4,Summer
2025-04-08,30.1,37.0,25.5,64,0.0,Tiruvannamalai,2025,4,Summer
2025-04-09,29.6,37.2,23.2,64,0.3,Tiruvannamalai,2025,4,Summer
2025-04-10,31.0,38.2,24.2,55,0.0,Tiruvannamalai,2025,4,Summer
2025-04-11,31.9,39.6,26.5,47,0.0,Tiruvannamalai,2025,4,Summer
2025-04-12,31.9,39.0,26.2,48,0.1,Tiruvannamalai,2025,4,Summer
2025-04-13,31.4,38.0,26.1,50,0.0,Tiruvannamalai,2025,4,Summer
2025-04-14,29.8,36.3,25.5,65,0.3,Tiruvannamalai,2025,4,Summer
2025-04-15,30.2,36.4,24.9,63,0.0,Tiruvannamalai,2025,4,Summer
2025-04-16,30.1,36.5,25.4,66,0.6,Tiruvannamalai,2025,4,Summer
2025-04-17,30.7,36.8,25.8,63,0.0,Tiruvannamalai,2025,4,Summer
2025-04-18,31.3,37.3,26.4,61,0.0,Tiruvannamalai,2025,4,Summer
2025-04-19,31.8,38.2,26.2,60,0.0,Tiruvannamalai,2025,4,Summer
2025-04-20,31.7,37.8,26.5,62,0.0,Tiruvannamalai,2025,4,Summer
2025-04-21,30.7,37.0,26.0,65,0.7,Tiruvannamalai,2025,4,Summer
2025-04-22,30.0,36.0,24.6,66,0.0,Tiruvannamalai,2025,4,Summer
2025-04-23,30.5,36.7,24.8,62,0.0,Tiruvannamalai,2025,4,Summer
2025-04-24,31.3,37.3,26.0,64,0.0,Tiruvannamalai,2025,4,Summer
2025-04-25,31.3,37.5,26.5,65,0.0,Tiruvannamalai,2025,4,Summer
2025-04-26,30.9,37.2,26.4,65,0.1,Tiruvannamalai,2025,4,Summer
2025-04-27,30.4,36.2,25.7,66,0.1,Tiruvannamalai,2025,4,Summer
2025-04-28,30.5,36.7,25.7,64,0.6,Tiruvannamalai,2025,4,Summer
2025-04-29,31.0,37.2,25.2,63,0.3,Tiruvannamalai,2025,4,Summer
2025-04-30,31.8,38.0,26.5,57,0.0,Tiruvannamalai,2025,4,Summer
2025-05-01,31.4,37.5,26.4,62,0.0,Tiruvannamalai,2025,5,Summer
2025-05-02,31.6,37.1,27.1,62,0.6,Tiruvannamalai,2025,5,Summer
2025-05-03,31.9,38.0,26.7,56,0.0,Tiruvannamalai,2025,5,Summer
2025-05-04,32.1,38.7,26.5,57,0.1,Tiruvannamalai,2025,5,Summer
2025-05-05,31.5,38.7,25.8,58,0.0,Tiruvannamalai,2025,5,Summer
2025-05-06,31.6,37.5,26.3,61,0.0,Tiruvannamalai,2025,5,Summer
2025-05-07,31.4,37.5,25.6,57,4.3,Tiruvannamalai,2025,5,Summer
2025-05-08,30.1,37.2,24.8,61,0.3,Tiruvannamalai,2025,5,Summer
2025-05-09,30.5,36.5,24.5,58,4.9,Tiruvannamalai,2025,5,Summer
2025-05-10,29.4,34.9,24.0,67,0.8,Tiruvannamalai,2025,5,Summer
2025-05-11,30.9,36.0,25.8,57,0.0,Tiruvannamalai,2025,5,Summer
2025-05-12,31.4,36.9,26.4,55,0.0,Tiruvannamalai,2025,5,Summer
2025-05-13,31.2,37.1,25.9,56,0.0,Tiruvannamalai,2025,5,Summer
2025-05-14,31.5,37.0,26.6,57,0.0,Tiruvannamalai,2025,5,Summer
2025-05-15,30.9,36.5,26.0,62,0.0,Tiruvannamalai,2025,5,Summer
2025-05-16,30.0,37.1,25.2,68,8.1,Tiruvannamalai,2025,5,Summer
2025-05-17,26.9,34.0,23.8,84,24.7,Tiruvannamalai,2025,5,Summer
2025-05-18,27.5,34.2,24.5,81,15.6,Tiruvannamalai,2025,5,Summer
2025-05-19,28.0,32.7,24.2,80,7.3,Tiruvannamalai,2025,5,Summer
2025-05-20,27.9,32.9,25.2,82,8.2,Tiruvannamalai,2025,5,Summer
2025-05-21,29.4,34.1,25.1,65,0.0,Tiruvannamalai,2025,5,Summer
2025-05-22,29.7,34.7,25.6,60,0.0,Tiruvannamalai,2025,5,Summer
2025-05-23,29.9,35.0,25.9,64,0.7,Tiruvannamalai,2025,5,Summer
2025-05-24,28.8,32.5,26.5,70,0.0,Tiruvannamalai,2025,5,Summer
2025-05-25,28.4,32.5,25.8,74,0.6,Tiruvannamalai,2025,5,Summer
2025-05-26,26.8,30.6,24.8,82,2.8,Tiruvannamalai,2025,5,Summer
2025-05-27,28.9,32.2,25.6,66,0.4,Tiruvannamalai,2025,5,Summer
2025-05-28,30.1,34.1,27.5,58,0.1,Tiruvannamalai,2025,5,Summer
2025-05-29,29.4,32.9,26.9,65,2.7,Tiruvannamalai,2025,5,Summer
2025-05-30,29.3,33.4,24.5,63,1.0,Tiruvannamalai,2025,5,Summer
2025-05-31,30.6,35.2,26.8,57,0.0,Tiruvannamalai,2025,5,Summer
2025-06-01,31.3,36.6,26.0,54,0.0,Tiruvannamalai,2025,6,Kharif
2025-06-02,30.8,36.0,26.5,55,0.0,Tiruvannamalai,2025,6,Kharif
2025-06-03,30.6,35.5,27.0,57,0.4,Tiruvannamalai,2025,6,Kharif
2025-06-04,31.1,35.6,26.7,52,0.0,Tiruvannamalai,2025,6,Kharif
2025-06-05,31.4,36.8,26.5,50,0.0,Tiruvannamalai,2025,6,Kharif
2025-06-06,31.0,35.9,25.6,56,0.4,Tiruvannamalai,2025,6,Kharif
2025-06-07,31.1,35.8,27.5,56,0.0,Tiruvannamalai,2025,6,Kharif
2025-06-08,30.2,36.7,26.6,59,1.9,Tiruvannamalai,2025,6,Kharif
2025-06-09,28.8,35.5,25.0,70,15.0,Tiruvannamalai,2025,6,Kharif
2025-06-10,29.3,36.3,25.4,67,7.9,Tiruvannamalai,2025,6,Kharif
2025-06-11,27.7,31.1,24.0,75,30.3,Tiruvannamalai,2025,6,Kharif
2025-06-12,29.1,34.3,26.4,66,0.5,Tiruvannamalai,2025,6,Kharif
2025-06-13,28.9,34.0,25.5,69,2.5,Tiruvannamalai,2025,6,Kharif
2025-06-14,28.7,33.9,25.5,71,3.4,Tiruvannamalai,2025,6,Kharif
2025-06-15,28.8,32.5,25.5,67,0.0,Tiruvannamalai,2025,6,Kharif
2025-06-16,28.5,33.0,24.9,67,0.1,Tiruvannamalai,2025,6,Kharif
2025-06-17,29.4,34.5,25.2,64,0.4,Tiruvannamalai,2025,6,Kharif
2025-06-18,30.1,35.5,26.4,61,1.0,Tiruvannamalai,2025,6,Kharif
2025-06-19,30.3,35.1,26.8,62,0.0,Tiruvannamalai,2025,6,Kharif
2025-06-20,30.8,36.1,26.4,55,0.1,Tiruvannamalai,2025,6,Kharif
2025-06-21,30.7,35.5,26.5,55,0.2,Tiruvannamalai,2025,6,Kharif
2025-06-22,30.8,35.7,26.5,55,0.2,Tiruvannamalai,2025,6,Kharif
2025-06-23,29.4,31.4,27.2,58,0.0,Tiruvannamalai,2025,6,Kharif
2025-06-24,30.7,35.5,26.7,53,0.0,Tiruvannamalai,2025,6,Kharif
2025-06-25,29.2,33.3,27.1,63,1.2,Tiruvannamalai,2025,6,Kharif
2025-06-26,28.6,34.5,26.8,67,12.5,Tiruvannamalai,2025,6,Kharif
2025-06-27,29.8,33.8,26.2,58,0.0,Tiruvannamalai,2025,6,Kharif
2025-06-28,29.7,35.5,26.2,60,0.3,Tiruvannamalai,2025,6,Kharif
2025-06-29,30.3,35.0,26.5,55,0.0,Tiruvannamalai,2025,6,Kharif
2025-06-30,30.3,34.4,26.3,54,0.0,Tiruvannamalai,2025,6,Kharif
2025-07-01,30.3,34.8,26.5,54,0.0,Tiruvannamalai,2025,7,Kharif
2025-07-02,30.3,36.0,26.6,57,0.8,Tiruvannamalai,2025,7,Kharif
